x_m,y_m,z_m,r,g,b
5.014935,-4.077230,7.274000,176,184,203
5.044843,-4.092364,7.301000,179,187,206
5.074833,-4.107499,7.328001,178,186,205
5.104907,-4.122633,7.355000,175,183,202
5.174018,-4.169156,7.438000,176,184,203
5.244085,-4.216239,7.522000,179,187,206
5.336770,-4.281260,7.638000,174,182,201
5.443911,-4.347962,7.757000,176,184,203
5.564928,-4.434843,7.912000,176,184,203
5.662312,-4.122633,7.355000,156,161,181
5.694515,-4.137767,7.382000,181,181,203
5.727576,-4.153461,7.410000,147,147,169
5.804094,-4.200545,7.494000,136,139,160
5.837414,-4.216239,7.522000,145,148,169
5.871598,-4.232495,7.551001,174,181,203
5.905872,-4.248750,7.580000,176,183,205
5.940235,-4.265005,7.609000,172,181,202
5.974689,-4.281260,7.638000,171,180,201
6.032745,-4.314331,7.697001,170,179,200
6.068209,-4.331146,7.727000,171,180,201
6.080160,-4.331146,7.727000,171,180,201
6.115764,-4.347962,7.757000,168,177,198
6.152250,-4.365338,7.788001,168,177,198
6.164296,-4.365338,7.788001,168,177,198
6.176341,-4.365338,7.788001,167,176,197
6.188386,-4.365338,7.788001,168,177,198
6.224316,-4.382154,7.818000,172,179,201
6.236407,-4.382154,7.818000,169,176,198
6.273276,-4.399530,7.849000,174,181,203
6.310240,-4.416906,7.880001,173,180,202
6.348102,-4.434843,7.912000,174,182,201
6.360339,-4.434843,7.912000,171,179,198
6.397545,-4.452219,7.943000,169,177,196
-0.695229,-0.500280,0.895000,102,89,93
-0.694619,-0.500839,0.896000,103,90,94
-0.693234,-0.500839,0.896000,102,89,93
-0.691848,-0.500839,0.896000,103,90,94
-0.690462,-0.500839,0.896000,104,91,95
-0.689076,-0.500839,0.896000,106,93,97
-0.687690,-0.500839,0.896000,106,93,97
1.251427,-3.840699,6.871000,194,193,202
1.270870,-3.867530,6.919000,195,194,201
1.290648,-3.894920,6.968000,195,194,201
1.310577,-3.922309,7.017000,196,195,202
1.341776,-3.950258,7.067000,195,194,201
1.367253,-3.992740,7.143000,194,193,200
1.393351,-4.036339,7.221000,195,194,203
1.420080,-4.081057,7.301000,197,196,205
1.447252,-4.126334,7.382000,197,196,205
1.475268,-4.173288,7.466001,197,196,205
1.503743,-4.220800,7.551001,196,195,204
1.544722,-4.302411,7.697001,194,193,202
1.587367,-4.387374,7.849000,195,194,203
3.055990,-4.457805,7.975000,195,200,216
3.056013,-4.439918,7.943000,196,201,217
3.056323,-4.422589,7.912000,196,201,217
3.068560,-4.422589,7.912000,195,200,216
3.068337,-4.404703,7.880001,194,199,215
3.080525,-4.404703,7.880001,194,199,215
3.092712,-4.404703,7.880001,195,200,216
3.117508,-4.422589,7.912000,196,202,215
3.129745,-4.422589,7.912000,195,201,214
3.154293,-4.439918,7.943000,196,202,215
3.179335,-4.457805,7.975000,195,201,214
3.289428,-4.439918,7.943000,164,167,184
3.224398,-4.335949,7.757000,176,179,196
3.198845,-4.285641,7.667000,198,201,218
3.174271,-4.237010,7.580000,199,203,217
3.149847,-4.188939,7.494000,198,202,216
3.137813,-4.157637,7.438000,192,196,208
3.125606,-4.126334,7.382000,190,194,206
3.114076,-4.096150,7.328001,191,195,207
3.113894,-4.081057,7.301000,192,196,208
3.113629,-4.065965,7.274000,179,183,197
4.314113,-4.457805,7.975000,185,189,203
4.258092,-4.387374,7.849000,184,188,202
4.237045,-4.353277,7.788001,181,185,199
4.215809,-4.319180,7.727000,182,186,200
4.244174,-4.335949,7.757000,182,186,200
4.239711,-4.319180,7.727000,182,186,200
4.251662,-4.319180,7.727000,182,186,200
4.263613,-4.319180,7.727000,183,187,201
4.275564,-4.319180,7.727000,182,186,200
4.075453,-3.750146,6.709000,178,183,201
4.085829,-3.750146,6.709000,177,182,200
4.110249,-3.763002,6.732000,177,182,200
4.120661,-3.763002,6.732000,177,182,200
4.131073,-3.763002,6.732000,180,185,203
4.169784,-3.788715,6.778000,180,185,203
4.194452,-3.801571,6.801000,180,185,203
4.234030,-3.827843,6.848001,178,183,201
4.258878,-3.840699,6.871000,181,186,204
4.314866,-3.881504,6.944000,182,187,205
4.366320,-3.908335,6.992000,178,183,201
4.424086,-3.950258,7.067000,176,184,201
4.467022,-3.978765,7.118001,176,184,201
4.526473,-4.021806,7.195000,178,186,203
4.571026,-4.051432,7.248000,178,186,203
4.632812,-4.096150,7.328001,176,184,201
4.661258,-4.111242,7.355000,175,183,200
4.689786,-4.126334,7.382000,176,184,201
4.736867,-4.157637,7.438000,178,186,203
4.784122,-4.188939,7.494000,176,184,201
4.813631,-4.204590,7.522000,176,184,201
4.843867,-4.220800,7.551001,178,186,203
4.874194,-4.237010,7.580000,182,190,207
4.904610,-4.253221,7.609000,182,190,207
4.916379,-4.253221,7.609000,183,191,208
4.928147,-4.253221,7.609000,181,186,206
4.939916,-4.253221,7.609000,175,180,200
4.970557,-4.269431,7.638000,178,182,205
4.963453,-4.253221,7.609000,149,153,176
4.994183,-4.269431,7.638000,137,144,166
4.986990,-4.253221,7.609000,172,179,201
5.017810,-4.269431,7.638000,184,188,211
5.029624,-4.269431,7.638000,177,181,204
5.041437,-4.269431,7.638000,179,187,206
5.053250,-4.269431,7.638000,179,187,206
5.065063,-4.269431,7.638000,178,186,205
5.057600,-4.253221,7.609000,176,184,203
5.069369,-4.253221,7.609000,177,182,202
5.061772,-4.237010,7.580000,177,182,202
5.073495,-4.237010,7.580000,183,187,210
5.065764,-4.220800,7.551001,181,185,208
5.077443,-4.220800,7.551001,180,187,209
5.069576,-4.204590,7.522000,176,183,205
5.062296,-4.188939,7.494000,176,183,205
5.035971,-4.157637,7.438000,176,183,205
5.028474,-4.141985,7.410000,178,185,207
5.020890,-4.126334,7.382000,178,185,207
5.013902,-4.111242,7.355000,176,183,205
5.006830,-4.096150,7.328001,176,183,205
4.999674,-4.081057,7.301000,176,183,205
5.010966,-4.081057,7.301000,175,182,204
5.003685,-4.065965,7.274000,176,183,205
5.033550,-4.081057,7.301000,179,186,208
5.044843,-4.081057,7.301000,179,186,208
5.074833,-4.096150,7.328001,179,186,208
5.104907,-4.111242,7.355000,176,183,205
5.174018,-4.157637,7.438000,178,185,207
5.244085,-4.204590,7.522000,178,185,207
5.336770,-4.269431,7.638000,174,181,203
5.443911,-4.335949,7.757000,176,183,205
5.564928,-4.422589,7.912000,176,183,205
5.618858,-4.096150,7.328001,171,176,196
5.650936,-4.111242,7.355000,171,176,196
5.683098,-4.126334,7.382000,168,173,193
5.716115,-4.141985,7.410000,181,184,205
5.727576,-4.141985,7.410000,155,158,179
5.804094,-4.188939,7.494000,135,140,160
5.859920,-4.220800,7.551001,148,153,173
5.871598,-4.220800,7.551001,179,186,208
5.928467,-4.253221,7.609000,174,181,203
5.962875,-4.269431,7.638000,172,181,202
5.997373,-4.285641,7.667000,168,177,198
6.032745,-4.302411,7.697001,170,179,200
6.068209,-4.319180,7.727000,168,177,198
6.103766,-4.335949,7.757000,168,177,198
6.140205,-4.353277,7.788001,170,179,200
6.175949,-4.370046,7.818000,170,179,200
6.188041,-4.370046,7.818000,168,177,198
6.176341,-4.353277,7.788001,168,177,198
6.188386,-4.353277,7.788001,167,176,197
6.224316,-4.370046,7.818000,171,178,200
6.236407,-4.370046,7.818000,171,178,200
6.273276,-4.387374,7.849000,175,182,204
6.310240,-4.404703,7.880001,172,179,201
6.348102,-4.422589,7.912000,169,176,198
6.360339,-4.422589,7.912000,169,176,198
6.372576,-4.422589,7.912000,169,176,198
6.435653,-4.457805,7.975000,169,176,198
-0.695229,-0.498894,0.895000,104,91,97
-0.693844,-0.498894,0.895000,103,90,96
-0.692460,-0.498894,0.895000,103,90,96
-0.691076,-0.498894,0.895000,105,89,96
-0.689691,-0.498894,0.895000,106,90,97
-0.688307,-0.498894,0.895000,106,90,97
-0.686923,-0.498894,0.895000,108,92,99
1.255798,-3.843437,6.895000,195,194,203
1.275462,-3.870750,6.944000,196,195,204
1.290648,-3.884129,6.968000,196,195,204
1.326137,-3.925378,7.042000,195,194,203
1.346522,-3.953249,7.092000,195,194,203
1.367253,-3.981678,7.143000,194,193,202
1.393351,-4.025156,7.221000,193,192,201
1.420080,-4.069751,7.301000,193,192,201
1.441959,-4.099852,7.355000,193,192,201
1.469735,-4.146118,7.438000,196,195,204
1.497967,-4.192941,7.522000,196,195,204
1.532882,-4.257603,7.638000,196,195,204
1.575031,-4.341216,7.788001,196,195,204
1.625184,-4.445454,7.975000,196,195,204
3.043656,-4.445454,7.975000,201,207,220
3.055990,-4.445454,7.975000,197,203,216
3.056013,-4.427617,7.943000,197,202,218
3.056323,-4.410336,7.912000,197,202,218
3.068560,-4.410336,7.912000,196,201,217
3.068337,-4.392499,7.880001,196,201,217
3.080525,-4.392499,7.880001,197,202,218
3.092712,-4.392499,7.880001,197,202,218
3.117508,-4.410336,7.912000,198,203,219
3.142008,-4.427617,7.943000,196,201,217
3.167001,-4.445454,7.975000,198,203,219
3.302681,-4.445454,7.975000,160,163,180
3.224398,-4.323936,7.757000,158,161,178
3.211362,-4.290491,7.697001,175,178,195
3.174271,-4.225272,7.580000,198,199,214
3.161616,-4.192941,7.522000,193,194,209
3.137813,-4.146118,7.438000,185,189,203
3.137462,-4.130510,7.410000,183,187,201
3.125550,-4.099852,7.355000,182,186,200
3.113894,-4.069751,7.301000,181,185,199
3.113629,-4.054700,7.274000,176,180,194
3.113710,-4.040207,7.248000,179,183,197
3.113279,-4.025156,7.221000,186,190,204
3.101948,-3.996171,7.169000,189,193,207
4.274910,-4.392499,7.880001,185,189,203
4.253366,-4.357939,7.818000,183,187,201
4.249090,-4.341216,7.788001,183,187,201
4.227760,-4.307213,7.727000,183,187,201
4.256172,-4.323936,7.757000,184,188,202
4.251662,-4.307213,7.727000,184,188,202
4.280166,-4.323936,7.757000,183,187,201
4.292163,-4.323936,7.757000,184,188,202
4.075453,-3.739756,6.709000,183,188,206
4.099836,-3.752577,6.732000,181,186,204
4.110249,-3.752577,6.732000,181,186,204
4.120661,-3.752577,6.732000,180,185,203
4.145186,-3.765397,6.755000,180,185,203
4.169784,-3.778218,6.778000,181,186,204
4.194452,-3.791039,6.801000,182,187,205
4.234030,-3.817238,6.848001,181,186,204
4.273754,-3.843437,6.895000,179,187,204
4.314866,-3.870750,6.944000,179,187,204
4.381932,-3.911442,7.017000,176,184,201
4.424086,-3.939314,7.067000,176,184,201
4.467022,-3.967742,7.118001,178,186,203
4.526473,-4.010664,7.195000,179,187,204
4.571026,-4.040207,7.248000,178,186,203
4.632812,-4.084801,7.328001,178,186,203
4.661258,-4.099852,7.355000,176,184,201
4.689786,-4.114902,7.382000,178,186,203
4.736867,-4.146118,7.438000,178,186,203
4.766246,-4.161726,7.466001,176,184,201
4.813631,-4.192941,7.522000,176,184,201
4.843867,-4.209107,7.551001,178,186,203
4.892842,-4.241437,7.609000,178,186,203
4.904610,-4.241437,7.609000,175,183,200
4.916379,-4.241437,7.609000,180,188,205
4.928147,-4.241437,7.609000,182,190,207
4.958744,-4.257603,7.638000,176,184,201
4.970557,-4.257603,7.638000,177,180,201
4.982370,-4.257603,7.638000,153,156,177
4.994183,-4.257603,7.638000,140,145,165
5.005997,-4.257603,7.638000,163,168,188
5.036861,-4.273768,7.667000,185,190,210
5.029624,-4.257603,7.638000,177,182,202
5.041437,-4.257603,7.638000,182,187,207
5.072436,-4.273768,7.667000,181,186,206
5.084294,-4.273768,7.667000,182,187,207
5.076877,-4.257603,7.638000,178,183,203
5.088690,-4.257603,7.638000,178,183,203
5.081138,-4.241437,7.609000,181,186,206
5.092906,-4.241437,7.609000,182,187,207
5.085219,-4.225272,7.580000,178,183,203
5.077443,-4.209107,7.551001,180,188,207
5.069576,-4.192941,7.522000,176,184,203
5.081210,-4.192941,7.522000,176,184,203
5.054929,-4.161726,7.466001,176,184,203
5.028474,-4.130510,7.410000,178,186,205
5.020890,-4.114902,7.382000,178,186,205
4.995496,-4.084801,7.328001,175,183,202
4.988382,-4.069751,7.301000,175,183,202
4.999674,-4.069751,7.301000,174,182,201
4.992435,-4.054700,7.274000,175,183,202
5.003685,-4.054700,7.274000,176,184,203
5.014935,-4.054700,7.274000,179,187,206
5.044843,-4.069751,7.301000,179,187,206
5.056134,-4.069751,7.301000,178,186,205
5.104907,-4.099852,7.355000,175,183,202
5.174018,-4.146118,7.438000,178,186,205
5.244085,-4.192941,7.522000,179,187,206
5.336770,-4.257603,7.638000,176,184,203
5.586732,-4.427617,7.943000,176,184,203
5.671680,-4.114902,7.382000,174,179,197
5.704654,-4.130510,7.410000,170,175,193
5.716115,-4.130510,7.410000,182,185,206
5.770861,-4.161726,7.466001,148,151,172
5.825780,-4.192941,7.522000,135,140,160
5.882425,-4.225272,7.580000,159,164,184
5.916698,-4.241437,7.609000,181,189,208
5.951062,-4.257603,7.638000,174,182,201
5.985515,-4.273768,7.667000,171,181,199
6.020841,-4.290491,7.697001,168,178,196
6.056258,-4.307213,7.727000,171,181,199
6.091769,-4.323936,7.757000,171,181,199
6.128160,-4.341216,7.788001,171,181,199
6.163857,-4.357939,7.818000,170,180,198
6.175949,-4.357939,7.818000,173,182,203
6.188041,-4.357939,7.818000,173,182,203
6.200132,-4.357939,7.818000,173,182,203
6.236857,-4.375219,7.849000,171,180,201
6.248996,-4.375219,7.849000,173,180,202
6.261136,-4.375219,7.849000,174,181,203
6.273276,-4.375219,7.849000,175,182,204
6.310240,-4.392499,7.880001,172,179,201
6.322428,-4.392499,7.880001,168,175,197
6.334615,-4.392499,7.880001,168,175,197
6.372576,-4.410336,7.912000,168,175,197
6.409830,-4.427617,7.943000,168,175,197
6.447988,-4.445454,7.975000,174,181,203
6.460322,-4.445454,7.975000,169,176,198
-0.692294,-0.496396,0.893000,104,91,95
-0.690913,-0.496396,0.893000,105,92,96
-0.689531,-0.496396,0.893000,106,90,95
-0.688150,-0.496396,0.893000,105,89,94
-0.686769,-0.496396,0.893000,106,90,95
-0.685388,-0.496396,0.893000,107,91,96
-0.684007,-0.496396,0.893000,105,92,96
-0.681861,-0.495841,0.892000,103,90,94
-0.515901,-0.559766,1.007000,48,60,76
-0.514854,-0.560322,1.008000,49,61,77
-0.513804,-0.560878,1.009000,51,61,75
-0.512244,-0.560878,1.009000,51,61,75
-0.510683,-0.560878,1.009000,50,60,74
-0.506503,-0.561434,1.010000,51,60,72
-0.504441,-0.560878,1.009000,48,57,69
-0.218596,-0.384666,0.692000,76,60,55
-0.217211,-0.384110,0.691000,76,62,56
-0.216142,-0.384110,0.691000,72,58,52
-0.214762,-0.383554,0.690000,71,57,53
1.236646,-3.806632,6.848001,189,188,197
1.255798,-3.832758,6.895000,197,196,205
1.275462,-3.859996,6.944000,194,193,200
1.295093,-3.886678,6.992000,194,193,200
1.326137,-3.914472,7.042000,196,195,202
1.346522,-3.942266,7.092000,195,194,201
1.367253,-3.970615,7.143000,193,192,199
1.388335,-3.999521,7.195000,193,192,199
1.414828,-4.043435,7.274000,193,192,199
1.436666,-4.073452,7.328001,194,193,202
1.464203,-4.119034,7.410000,195,194,203
1.486815,-4.150163,7.466001,196,195,204
1.521241,-4.213533,7.580000,196,195,204
1.556627,-4.278570,7.697001,196,195,204
1.599507,-4.363063,7.849000,196,195,204
3.043656,-4.433104,7.975000,199,205,218
3.055990,-4.433104,7.975000,198,204,217
3.068325,-4.433104,7.975000,197,202,218
3.056323,-4.398083,7.912000,197,202,218
3.068560,-4.398083,7.912000,196,201,217
3.068337,-4.380295,7.880001,196,201,217
3.080525,-4.380295,7.880001,197,202,218
3.105271,-4.398083,7.912000,198,203,219
3.129723,-4.415315,7.943000,198,203,219
3.142008,-4.415315,7.943000,197,202,218
3.167001,-4.433104,7.975000,197,202,218
3.302681,-4.433104,7.975000,163,168,184
3.237284,-4.329155,7.788001,159,164,180
3.211362,-4.278570,7.697001,161,166,182
3.174271,-4.213533,7.580000,174,178,192
3.161616,-4.181292,7.522000,185,189,203
3.149626,-4.150163,7.466001,188,192,204
3.137462,-4.119034,7.410000,189,193,205
3.125550,-4.088461,7.355000,186,190,202
3.125410,-4.073452,7.328001,188,192,204
3.125186,-4.058444,7.301000,197,201,213
3.124879,-4.043435,7.274000,199,203,215
3.113279,-4.013974,7.221000,198,202,216
3.113198,-3.999521,7.195000,193,197,211
3.101746,-3.970615,7.143000,191,195,209
3.090569,-3.942266,7.092000,190,194,208
3.090604,-3.928369,7.067000,191,194,211
3.090562,-3.914472,7.042000,191,194,211
3.090443,-3.900575,7.017000,190,193,210
4.314113,-4.433104,7.975000,184,188,202
4.258092,-4.363063,7.849000,184,188,200
4.253366,-4.345831,7.818000,185,189,201
4.249090,-4.329155,7.788001,183,187,199
4.244174,-4.311923,7.757000,182,186,198
4.256172,-4.311923,7.757000,183,187,199
4.268169,-4.311923,7.757000,183,187,199
4.280166,-4.311923,7.757000,183,187,201
4.309317,-4.329155,7.788001,182,186,200
4.089425,-3.742151,6.732000,180,185,203
4.099836,-3.742151,6.732000,181,186,204
4.110249,-3.742151,6.732000,181,186,204
4.134739,-3.754936,6.755000,181,186,204
4.159300,-3.767721,6.778000,181,186,204
4.169784,-3.767721,6.778000,182,187,205
4.208637,-3.793291,6.824000,182,187,205
4.248251,-3.819417,6.871000,181,186,204
4.273754,-3.832758,6.895000,181,186,204
4.329779,-3.873337,6.968000,182,187,205
4.381932,-3.900575,7.017000,176,184,201
4.424086,-3.928369,7.067000,179,187,204
4.467022,-3.956718,7.118001,181,189,206
4.526473,-3.999521,7.195000,179,187,204
4.571026,-4.028982,7.248000,178,186,203
4.632812,-4.073452,7.328001,178,186,203
4.661258,-4.088461,7.355000,178,186,203
4.689786,-4.103469,7.382000,178,186,203
4.736867,-4.134598,7.438000,178,186,203
4.766246,-4.150163,7.466001,176,184,201
4.813631,-4.181292,7.522000,176,184,201
4.843867,-4.197412,7.551001,178,186,203
4.892842,-4.229653,7.609000,176,184,201
4.923303,-4.245773,7.638000,175,183,200
4.935117,-4.245773,7.638000,176,184,201
4.946930,-4.245773,7.638000,176,184,201
4.958744,-4.245773,7.638000,178,186,203
4.989429,-4.261894,7.667000,183,188,208
5.001287,-4.261894,7.667000,157,162,182
5.013145,-4.261894,7.667000,139,147,166
5.025003,-4.261894,7.667000,150,158,177
5.036861,-4.261894,7.667000,182,187,207
5.048720,-4.261894,7.667000,177,182,202
5.060578,-4.261894,7.667000,182,187,205
5.072436,-4.261894,7.667000,181,186,204
5.084294,-4.261894,7.667000,182,187,205
5.096152,-4.261894,7.667000,176,181,199
5.088690,-4.245773,7.638000,176,181,199
5.100503,-4.245773,7.638000,176,181,199
5.092906,-4.229653,7.609000,178,183,203
5.085219,-4.213533,7.580000,176,181,201
5.077443,-4.197412,7.551001,179,187,206
5.069576,-4.181292,7.522000,180,188,207
5.062296,-4.165728,7.494000,178,186,205
5.035971,-4.134598,7.438000,176,184,203
5.028474,-4.119034,7.410000,176,184,203
5.020890,-4.103469,7.382000,176,184,203
4.995496,-4.073452,7.328001,176,184,203
4.988382,-4.058444,7.301000,176,184,203
4.999674,-4.058444,7.301000,175,183,202
4.992435,-4.043435,7.274000,174,182,201
5.022258,-4.058444,7.301000,176,184,203
5.014935,-4.043435,7.274000,178,186,205
5.044843,-4.058444,7.301000,178,186,205
5.074833,-4.073452,7.328001,176,184,203
5.123647,-4.103469,7.382000,178,186,205
5.174018,-4.134598,7.438000,178,186,205
5.244085,-4.181292,7.522000,178,186,205
5.336770,-4.245773,7.638000,178,186,205
5.443911,-4.311923,7.757000,179,187,206
5.586732,-4.415315,7.943000,176,184,203
5.789847,-4.197412,7.551001,177,182,200
5.779244,-4.181292,7.522000,175,180,198
5.769322,-4.165728,7.494000,173,178,196
5.759314,-4.150163,7.466001,179,182,203
5.792504,-4.165728,7.494000,143,146,167
5.848240,-4.197412,7.551001,134,139,159
5.904930,-4.229653,7.609000,167,172,192
5.939249,-4.245773,7.638000,181,189,208
5.951062,-4.245773,7.638000,175,183,202
5.985515,-4.261894,7.667000,173,183,201
6.044307,-4.295246,7.727000,168,178,196
6.079772,-4.311923,7.757000,171,180,201
6.091769,-4.311923,7.757000,173,182,203
6.151765,-4.345831,7.818000,172,181,202
6.163857,-4.345831,7.818000,170,179,200
6.200438,-4.363063,7.849000,173,182,203
6.212578,-4.363063,7.849000,174,183,204
6.224717,-4.363063,7.849000,173,182,203
6.236857,-4.363063,7.849000,170,179,200
6.248996,-4.363063,7.849000,173,180,202
6.261136,-4.363063,7.849000,174,181,203
6.273276,-4.363063,7.849000,175,182,204
6.285415,-4.363063,7.849000,171,178,200
6.297555,-4.363063,7.849000,169,176,198
6.309695,-4.363063,7.849000,168,175,197
6.346803,-4.380295,7.880001,168,175,197
6.384813,-4.398083,7.912000,168,175,197
6.397051,-4.398083,7.912000,171,178,200
6.434400,-4.415315,7.943000,171,178,200
6.446685,-4.415315,7.943000,171,178,200
6.484991,-4.433104,7.975000,172,179,201
6.497326,-4.433104,7.975000,169,176,198
6.509660,-4.433104,7.975000,169,176,198
-1.010591,-0.661866,1.194000,110,90,93
-0.696256,-0.493905,0.891000,105,89,96
-0.694877,-0.493905,0.891000,106,90,97
-0.693499,-0.493905,0.891000,105,92,98
-0.692898,-0.494459,0.892000,105,92,98
-0.692294,-0.495013,0.893000,104,91,97
-0.690913,-0.495013,0.893000,105,92,98
-0.689531,-0.495013,0.893000,107,91,98
-0.687380,-0.494459,0.892000,106,90,97
-0.686000,-0.494459,0.892000,106,90,97
-0.683853,-0.493905,0.891000,106,90,97
-0.682475,-0.493905,0.891000,104,88,95
-0.680332,-0.493350,0.890000,104,88,95
-0.678193,-0.492796,0.889000,104,91,97
-0.675295,-0.491687,0.887000,107,94,100
-0.673923,-0.491687,0.887000,105,92,98
-0.517458,-0.558207,1.007000,47,59,75
-0.515901,-0.558207,1.007000,49,59,75
-0.514343,-0.558207,1.007000,51,61,77
-0.513295,-0.558761,1.008000,51,61,75
-0.512244,-0.559315,1.009000,51,61,75
-0.510683,-0.559315,1.009000,49,59,73
-0.509122,-0.559315,1.009000,52,62,76
-0.508065,-0.559870,1.010000,51,59,74
-0.506503,-0.559870,1.010000,48,56,71
-0.504441,-0.559315,1.009000,47,55,70
-0.502382,-0.558761,1.008000,47,55,70
-0.220736,-0.383594,0.692000,77,61,56
-0.219666,-0.383594,0.692000,77,61,56
-0.218596,-0.383594,0.692000,77,61,56
-0.217211,-0.383040,0.691000,79,65,59
-0.216142,-0.383040,0.691000,78,64,58
-0.214762,-0.382485,0.690000,72,58,52
1.236646,-3.796027,6.848001,174,173,182
1.255798,-3.822080,6.895000,187,186,195
1.275462,-3.849242,6.944000,202,200,209
1.295093,-3.875850,6.992000,202,200,209
1.310577,-3.889708,7.017000,197,195,202
1.341776,-3.917425,7.067000,195,194,201
1.362468,-3.945695,7.118001,195,194,201
1.383318,-3.973966,7.169000,196,195,202
1.409771,-4.017757,7.248000,196,195,202
1.431372,-4.047137,7.301000,196,195,204
1.453335,-4.077071,7.355000,196,195,204
1.481239,-4.123080,7.438000,196,195,204
1.509601,-4.169643,7.522000,196,195,204
1.544695,-4.233945,7.638000,196,195,204
1.580759,-4.299910,7.757000,196,195,204
1.618012,-4.368092,7.880001,197,196,205
3.055990,-4.420753,7.975000,199,205,218
3.068325,-4.420753,7.975000,201,206,222
3.080659,-4.420753,7.975000,197,202,218
3.068560,-4.385830,7.912000,196,201,217
3.068337,-4.368092,7.880001,196,201,217
3.093034,-4.385830,7.912000,198,203,219
3.117438,-4.403014,7.943000,197,202,218
3.129723,-4.403014,7.943000,198,203,219
3.154666,-4.420753,7.975000,203,208,224
3.302681,-4.420753,7.975000,197,202,220
3.249754,-4.333724,7.818000,185,188,205
3.223879,-4.283280,7.727000,161,164,181
3.198559,-4.233945,7.638000,163,166,183
3.173805,-4.185719,7.551001,179,182,199
3.149626,-4.138601,7.466001,197,201,215
3.149317,-4.123080,7.438000,197,201,215
3.137024,-4.092037,7.382000,191,195,209
3.125410,-4.062104,7.328001,195,199,213
3.125186,-4.047137,7.301000,195,199,213
3.124879,-4.032170,7.274000,195,199,213
3.124920,-4.017757,7.248000,195,199,213
3.113198,-3.988378,7.195000,193,197,211
3.113036,-3.973966,7.169000,195,198,215
3.101899,-3.945695,7.118001,192,195,212
3.101537,-3.931283,7.092000,191,194,211
3.101534,-3.917425,7.067000,191,194,211
3.101454,-3.903566,7.042000,190,193,210
3.112345,-3.903566,7.042000,192,195,212
