x_m,y_m,z_m,r,g,b
2.304859,-4.056908,7.274000,206,212,214
2.316116,-4.056908,7.274000,205,211,213
2.336011,-4.071967,7.301000,204,209,214
2.355990,-4.087025,7.328001,204,209,214
2.376053,-4.102084,7.355000,204,209,214
2.387434,-4.102084,7.355000,205,210,215
2.407622,-4.117143,7.382000,204,209,214
2.419046,-4.117143,7.382000,205,210,215
2.439688,-4.132759,7.410000,206,213,217
2.460417,-4.148375,7.438000,205,212,216
2.490538,-4.179608,7.494000,205,212,216
2.511484,-4.195224,7.522000,205,212,216
2.542579,-4.227572,7.580000,204,211,215
2.322521,-3.596225,6.448000,203,208,213
2.324903,-3.584513,6.427001,204,209,214
2.334849,-3.584513,6.427001,207,212,217
2.344795,-3.584513,6.427001,206,211,216
2.354740,-3.584513,6.427001,207,212,217
2.372413,-3.596225,6.448000,207,212,217
2.382391,-3.596225,6.448000,209,214,219
2.392369,-3.596225,6.448000,205,210,215
2.410171,-3.607938,6.469000,207,212,217
2.420182,-3.607938,6.469000,204,209,214
2.929628,-3.899629,6.992000,203,208,217
2.961476,-3.927515,7.042000,192,197,206
2.982926,-3.941458,7.067000,183,188,195
3.026058,-3.983845,7.143000,183,188,195
3.059222,-4.012847,7.195000,183,188,195
3.092973,-4.042407,7.248000,192,197,204
3.126888,-4.071967,7.301000,195,200,207
3.138186,-4.071967,7.301000,193,198,205
3.161132,-4.087025,7.328001,190,195,200
3.184161,-4.102084,7.355000,193,198,203
3.207273,-4.117143,7.382000,193,199,201
3.230906,-4.132759,7.410000,192,198,200
3.242373,-4.132759,7.410000,207,213,215
3.278430,-4.163992,7.466001,206,212,214
3.314661,-4.195224,7.522000,206,212,214
3.351949,-4.227572,7.580000,198,204,206
3.389417,-4.259921,7.638000,198,201,204
3.440869,-4.309558,7.727000,198,201,204
3.493490,-4.360312,7.818000,197,200,203
3.547738,-4.412738,7.912000,199,202,205
4.102474,-4.430027,7.943000,188,193,198
4.110487,-4.309558,7.727000,190,194,206
4.106439,-4.292827,7.697001,163,165,175
4.118351,-4.292827,7.697001,160,162,172
4.130262,-4.292827,7.697001,188,190,198
4.126028,-4.276095,7.667000,197,199,207
4.122241,-4.259921,7.638000,192,194,202
4.134061,-4.259921,7.638000,190,192,200
4.130139,-4.243746,7.609000,193,195,203
4.126129,-4.227572,7.580000,191,193,201
4.122028,-4.211399,7.551001,188,190,198
4.133713,-4.211399,7.551001,188,190,198
4.145398,-4.211399,7.551001,185,190,197
4.157083,-4.211399,7.551001,183,188,195
4.168768,-4.211399,7.551001,188,193,202
4.180453,-4.211399,7.551001,188,193,202
4.176038,-4.195224,7.522000,189,194,203
4.203824,-4.211399,7.551001,188,193,202
4.215508,-4.211399,7.551001,189,196,204
4.243429,-4.227572,7.580000,182,189,197
4.271438,-4.243746,7.609000,185,192,200
4.299538,-4.259921,7.638000,184,191,199
4.311357,-4.259921,7.638000,184,191,199
6.386842,-4.394891,7.880001,178,184,195
6.348688,-4.360312,7.818000,182,188,199
6.311156,-4.326290,7.757000,181,187,198
6.298706,-4.309558,7.727000,175,181,192
6.286162,-4.292827,7.697001,176,182,193
6.249796,-4.259921,7.638000,176,182,193
1.207905,-0.794761,1.425000,175,184,194
1.210959,-0.795319,1.426000,175,181,192
1.212315,-0.794761,1.425000,176,182,193
1.214521,-0.794761,1.425000,175,181,192
1.215872,-0.794204,1.424000,176,182,193
1.218076,-0.794204,1.424000,183,189,200
1.220279,-0.794204,1.424000,177,183,194
1.222483,-0.794204,1.424000,176,182,193
1.224686,-0.794204,1.424000,178,184,195
1.225167,-0.793088,1.422000,180,186,197
1.226504,-0.792530,1.421000,175,181,192
1.226974,-0.791415,1.419000,182,188,199
1.228304,-0.790857,1.418000,177,183,194
1.230498,-0.790857,1.418000,177,183,194
-0.516967,-0.640161,1.151000,44,54,59
-0.515186,-0.640161,1.151000,46,53,59
-0.513405,-0.640161,1.151000,47,54,60
-0.511624,-0.640161,1.151000,47,52,59
-0.509400,-0.639604,1.150000,40,45,52
-0.508061,-0.640161,1.151000,48,44,47
-0.505840,-0.639604,1.150000,78,74,77
-0.503622,-0.639048,1.149000,102,92,90
-0.501844,-0.639048,1.149000,112,102,100
-0.499631,-0.638492,1.148000,103,92,83
-0.498288,-0.639048,1.149000,102,91,82
-0.263573,-0.452729,0.814000,56,51,47
-0.261991,-0.452172,0.813000,56,51,47
-0.260733,-0.452172,0.813000,57,52,48
-0.259474,-0.452172,0.813000,54,49,45
-0.257899,-0.451616,0.812000,55,50,46
-0.256326,-0.451060,0.811000,51,46,42
-0.255071,-0.451060,0.811000,52,47,43
1.322149,-3.902699,7.017000,207,207,203
1.333008,-3.902699,7.017000,205,205,201
1.348654,-3.916603,7.042000,201,201,197
1.359552,-3.916603,7.042000,200,200,196
1.370449,-3.916603,7.042000,200,200,196
1.381347,-3.916603,7.042000,203,203,199
1.397187,-3.930508,7.067000,204,204,200
1.403141,-3.916603,7.042000,205,204,204
1.409019,-3.902699,7.017000,205,204,204
1.414819,-3.888794,6.992000,205,204,204
1.410755,-3.848193,6.919000,207,206,206
1.401945,-3.795357,6.824000,206,206,206
1.393462,-3.744188,6.732000,204,204,204
1.389699,-3.706368,6.664001,207,207,207
1.381524,-3.657424,6.576000,204,204,204
1.377944,-3.621273,6.511000,206,206,206
1.379066,-3.597914,6.469000,208,208,208
1.375549,-3.562874,6.406000,205,208,207
1.380920,-3.551195,6.385000,206,209,208
1.386445,-3.540071,6.365000,204,207,206
1.391907,-3.528948,6.345000,201,204,203
1.401726,-3.528948,6.345000,204,207,206
1.393747,-3.484453,6.265000,202,205,204
1.394482,-3.462206,6.225000,202,205,204
1.391032,-3.429948,6.167000,201,204,203
1.396261,-3.419380,6.148000,204,207,206
1.397086,-3.398246,6.110000,206,209,208
1.398024,-3.377667,6.073000,205,208,207
1.398847,-3.357089,6.036000,205,208,207
2.221019,-4.016159,7.221000,206,209,210
2.232193,-4.016159,7.221000,206,209,210
2.251756,-4.031176,7.248000,204,210,210
2.262972,-4.031176,7.248000,204,210,210
2.282346,-4.045637,7.274000,205,211,213
2.293603,-4.045637,7.274000,206,212,214
2.304859,-4.045637,7.274000,205,211,213
2.324713,-4.060653,7.301000,203,209,211
2.344650,-4.075670,7.328001,205,211,213
2.364671,-4.090687,7.355000,207,213,215
2.376053,-4.090687,7.355000,206,212,214
2.387434,-4.090687,7.355000,207,213,215
2.407622,-4.105704,7.382000,204,209,214
2.428221,-4.121277,7.410000,202,207,212
2.439688,-4.121277,7.410000,203,208,213
2.469679,-4.152423,7.466001,204,209,214
2.499844,-4.183568,7.522000,206,211,216
2.511484,-4.183568,7.522000,206,211,216
2.542579,-4.215827,7.580000,207,212,217
2.322521,-3.586234,6.448000,205,210,215
2.324903,-3.574554,6.427001,203,208,213
2.334849,-3.574554,6.427001,209,214,219
2.344795,-3.574554,6.427001,205,210,215
2.354740,-3.574554,6.427001,206,211,216
2.372413,-3.586234,6.448000,207,212,217
2.382391,-3.586234,6.448000,206,211,216
2.392369,-3.586234,6.448000,204,209,214
2.410171,-3.597914,6.469000,205,210,215
2.420182,-3.597914,6.469000,205,210,215
2.438082,-3.609593,6.490000,205,210,215
2.878316,-3.834845,6.895000,169,168,177
2.899042,-3.848193,6.919000,185,190,199
2.930356,-3.875446,6.968000,190,195,204
2.961821,-3.902699,7.017000,195,200,207
3.004453,-3.944412,7.092000,202,207,214
3.048167,-3.987238,7.169000,199,204,211
3.081451,-4.016159,7.221000,199,204,211
3.104189,-4.031176,7.248000,196,201,206
3.138186,-4.060653,7.301000,196,201,206
3.161132,-4.075670,7.328001,199,204,209
3.172472,-4.075670,7.328001,198,203,208
3.195543,-4.090687,7.355000,199,204,209
3.218697,-4.105704,7.382000,196,201,206
3.242373,-4.121277,7.410000,196,201,206
3.266135,-4.136850,7.438000,196,201,206
3.302322,-4.167996,7.494000,199,204,209
3.339125,-4.199698,7.551001,195,200,205
3.376548,-4.231956,7.609000,199,201,207
3.414150,-4.264215,7.667000,199,201,207
3.466232,-4.314270,7.757000,199,201,207
3.519489,-4.365439,7.849000,199,201,207
3.573930,-4.417719,7.943000,202,201,208
4.094319,-4.435517,7.975000,192,197,204
4.074219,-4.400478,7.912000,189,196,202
4.053925,-4.365439,7.849000,185,192,198
4.018411,-4.314270,7.757000,187,194,198
4.032289,-4.215827,7.580000,191,195,207
4.044018,-4.215827,7.580000,172,173,188
4.071265,-4.231956,7.609000,153,154,169
4.083040,-4.231956,7.609000,160,162,172
4.110422,-4.248085,7.638000,187,189,199
4.106590,-4.231956,7.609000,195,197,205
4.102668,-4.215827,7.580000,191,193,201
4.114398,-4.215827,7.580000,191,193,201
4.110343,-4.199698,7.551001,192,194,202
4.106197,-4.183568,7.522000,188,190,198
4.117837,-4.183568,7.522000,187,189,197
4.129477,-4.183568,7.522000,187,189,197
4.141118,-4.183568,7.522000,187,189,197
4.152758,-4.183568,7.522000,189,194,203
4.164398,-4.183568,7.522000,183,188,197
4.176038,-4.183568,7.522000,186,191,200
4.187679,-4.183568,7.522000,186,191,200
4.199318,-4.183568,7.522000,189,194,203
4.210959,-4.183568,7.522000,181,186,195
4.238879,-4.199698,7.551001,185,190,199
4.266889,-4.215827,7.580000,186,191,200
4.278619,-4.215827,7.580000,186,191,200
4.306763,-4.231956,7.609000,186,191,200
4.334997,-4.248085,7.638000,185,190,199
6.386842,-4.382680,7.880001,175,181,194
6.348688,-4.348197,7.818000,176,182,193
6.311156,-4.314270,7.757000,182,188,199
6.274251,-4.280900,7.697001,180,186,197
6.261661,-4.264215,7.667000,181,187,198
6.249796,-4.248085,7.638000,178,184,195
1.206546,-0.793109,1.426000,180,186,197
1.207905,-0.792553,1.425000,181,187,198
1.210959,-0.793109,1.426000,178,184,195
1.212315,-0.792553,1.425000,177,183,194
1.214521,-0.792553,1.425000,178,184,195
1.217580,-0.793109,1.426000,177,183,194
1.218931,-0.792553,1.425000,181,187,198
1.220279,-0.791997,1.424000,177,183,194
1.228762,-0.787548,1.416000,177,183,194
1.230084,-0.786991,1.415000,177,183,194
-0.517865,-0.639486,1.153000,41,51,56
-0.516081,-0.639486,1.153000,43,50,56
-0.513851,-0.638932,1.152000,45,52,58
-0.512068,-0.638932,1.152000,47,52,59
-0.509843,-0.638377,1.151000,47,52,59
-0.508061,-0.638377,1.151000,47,42,50
-0.506280,-0.638377,1.151000,57,52,60
-0.504061,-0.637822,1.150000,85,76,79
-0.502281,-0.637822,1.150000,108,99,102
-0.500066,-0.637268,1.149000,109,98,91
-0.498288,-0.637268,1.149000,103,92,85
-0.264544,-0.453131,0.817000,56,51,47
-0.262957,-0.452577,0.816000,57,52,48
-0.261374,-0.452022,0.815000,58,53,49
-0.260113,-0.452022,0.815000,57,52,48
-0.258534,-0.451467,0.814000,59,54,50
-0.256958,-0.450913,0.813000,56,51,47
-0.255386,-0.450358,0.812000,55,50,46
-0.254129,-0.450358,0.812000,55,50,46
-0.569356,-1.314469,2.370000,48,44,37
-0.566405,-1.316133,2.373000,49,45,38
-0.563918,-1.318906,2.378000,51,47,40
-0.562358,-1.323897,2.387000,51,47,40
-0.560537,-1.328334,2.395000,50,46,39
1.315962,-3.905691,7.042000,204,203,203
1.326859,-3.905691,7.042000,204,203,203
1.337757,-3.905691,7.042000,207,207,203
1.348654,-3.905691,7.042000,207,207,203
1.364378,-3.919557,7.067000,204,204,200
1.375314,-3.919557,7.067000,200,200,196
1.386251,-3.919557,7.067000,204,203,203
1.402129,-3.933423,7.092000,204,203,203
1.413104,-3.933423,7.092000,204,203,203
1.419059,-3.919557,7.067000,204,203,203
1.419878,-3.891826,7.017000,203,202,202
1.420746,-3.864649,6.968000,204,203,203
1.416531,-3.824161,6.895000,204,203,203
1.407744,-3.772026,6.801000,205,204,204
1.403879,-3.733757,6.732000,208,207,207
1.400011,-3.696042,6.664001,205,204,204
1.396356,-3.659437,6.598001,203,203,203
1.392496,-3.622831,6.532001,204,204,204
1.393586,-3.599537,6.490000,206,206,206
1.394546,-3.576242,6.448000,207,207,207
1.395375,-3.552948,6.406000,206,209,208
1.400682,-3.541301,6.385000,206,209,208
1.401726,-3.519116,6.345000,205,208,207
1.393747,-3.474746,6.265000,204,207,206
1.390226,-3.442022,6.206000,204,207,206
1.391032,-3.420392,6.167000,202,205,204
1.391946,-3.399316,6.129000,204,207,206
1.392970,-3.378795,6.092000,204,207,206
1.393650,-3.357719,6.054000,206,209,208
1.394675,-3.337752,6.018000,211,214,213
2.218107,-4.019945,7.248000,204,207,210
2.237321,-4.034365,7.274000,206,209,212
2.240540,-4.019945,7.248000,205,208,211
2.251756,-4.019945,7.248000,205,208,211
2.271090,-4.034365,7.274000,206,209,212
2.290818,-4.049340,7.301000,206,212,214
2.302116,-4.049340,7.301000,204,210,212
2.321970,-4.064315,7.328001,203,209,211
2.333310,-4.064315,7.328001,203,209,211
2.344650,-4.064315,7.328001,204,210,212
2.364671,-4.079290,7.355000,205,211,213
2.384775,-4.094265,7.382000,205,210,215
2.396199,-4.094265,7.382000,205,210,215
2.416754,-4.109795,7.410000,204,209,214
2.428221,-4.109795,7.410000,203,208,213
2.448907,-4.125324,7.438000,204,209,214
2.469679,-4.140854,7.466001,204,209,214
2.499844,-4.171913,7.522000,205,210,215
2.521167,-4.187997,7.551001,207,212,217
2.552307,-4.220166,7.609000,209,214,219
2.583627,-4.252334,7.667000,207,212,217
2.625959,-4.302251,7.757000,204,209,214
2.322521,-3.576242,6.448000,210,215,220
2.332500,-3.576242,6.448000,204,209,214
2.342478,-3.576242,6.448000,210,215,220
2.352456,-3.576242,6.448000,207,212,217
2.362434,-3.576242,6.448000,206,211,216
2.372413,-3.576242,6.448000,206,211,216
2.390150,-3.587890,6.469000,205,210,215
2.400161,-3.587890,6.469000,205,210,215
2.410171,-3.587890,6.469000,202,207,214
2.435895,-3.611184,6.511000,204,209,216
2.470389,-3.647235,6.576000,206,211,218
2.818985,-3.759270,6.778000,190,189,198
2.858696,-3.798094,6.848001,169,168,177
2.888986,-3.824161,6.895000,176,178,186
2.920263,-3.851338,6.944000,194,196,204
2.951269,-3.877960,6.992000,204,209,216
2.993862,-3.919557,7.067000,199,204,211
3.026483,-3.947843,7.118001,196,201,208
3.059261,-3.976129,7.169000,197,202,209
3.092626,-4.004970,7.221000,197,202,209
3.115405,-4.019945,7.248000,200,205,212
3.137837,-4.034365,7.274000,200,205,210
3.172472,-4.064315,7.328001,199,204,209
3.195543,-4.079290,7.355000,199,204,209
3.218697,-4.094265,7.382000,198,203,208
3.242373,-4.109795,7.410000,199,204,209
3.266135,-4.125324,7.438000,197,202,207
3.302322,-4.156384,7.494000,198,203,208
3.326301,-4.171913,7.522000,198,203,208
3.363679,-4.204082,7.580000,198,203,208
3.401237,-4.236250,7.638000,197,202,207
3.452826,-4.285612,7.727000,199,201,207
3.492136,-4.319444,7.788001,198,200,206
3.545583,-4.370470,7.880001,200,199,206
3.600669,-4.423160,7.975000,200,199,206
4.065599,-4.405411,7.943000,192,197,204
4.029632,-4.353276,7.849000,191,196,203
4.025815,-4.336083,7.818000,189,194,201
4.006407,-4.302251,7.757000,189,194,201
3.941741,-4.220166,7.609000,192,197,202
3.956750,-4.125324,7.438000,189,194,201
3.983198,-4.140854,7.466001,193,194,209
3.994752,-4.140854,7.466001,166,167,182
4.036355,-4.171913,7.522000,157,159,169
4.047996,-4.171913,7.522000,167,169,179
4.059636,-4.171913,7.522000,198,200,208
4.071276,-4.171913,7.522000,197,199,207
4.082916,-4.171913,7.522000,193,195,203
4.079315,-4.156384,7.494000,192,194,202
4.090912,-4.156384,7.494000,187,189,197
4.102509,-4.156384,7.494000,188,190,198
4.114106,-4.156384,7.494000,191,193,203
4.125702,-4.156384,7.494000,191,193,203
4.137300,-4.156384,7.494000,191,193,203
4.148896,-4.156384,7.494000,190,192,202
4.144948,-4.140854,7.466001,188,190,200
4.172091,-4.156384,7.494000,190,192,202
4.168056,-4.140854,7.466001,188,193,200
4.195284,-4.156384,7.494000,181,186,193
4.206881,-4.156384,7.494000,184,189,196
4.234240,-4.171913,7.522000,184,189,196
4.230075,-4.156384,7.494000,186,191,198
4.241672,-4.156384,7.494000,184,189,196
4.269160,-4.171913,7.522000,179,184,191
4.297305,-4.187997,7.551001,179,184,191
6.400534,-4.388218,7.912000,177,183,194
6.361716,-4.353276,7.849000,176,182,193
6.274790,-4.285612,7.727000,176,182,193
6.286748,-4.285612,7.727000,178,184,195
6.274251,-4.268973,7.697001,180,186,197
6.261661,-4.252334,7.667000,181,187,198
6.249796,-4.236250,7.638000,178,184,195
1.206546,-0.790900,1.426000,181,188,196
1.208753,-0.790900,1.426000,181,188,196
1.210959,-0.790900,1.426000,180,187,195
1.212315,-0.790345,1.425000,181,188,196
1.215373,-0.790900,1.426000,183,190,198
1.217580,-0.790900,1.426000,184,191,199
1.218076,-0.789790,1.424000,185,192,200
1.220279,-0.789790,1.424000,184,191,199
1.220766,-0.788681,1.422000,182,192,199
1.227895,-0.784799,1.415000,177,183,194
1.230084,-0.784799,1.415000,174,180,191
-0.520551,-0.638806,1.155000,40,50,55
-0.518315,-0.638253,1.154000,40,50,55
-0.516081,-0.637700,1.153000,40,50,55
-0.514743,-0.638253,1.154000,41,51,56
-0.512513,-0.637700,1.153000,45,52,58
-0.510728,-0.637700,1.153000,48,55,61
-0.508944,-0.637700,1.153000,47,45,54
-0.506280,-0.636594,1.151000,45,43,52
-0.504499,-0.636594,1.151000,72,63,68
-0.502281,-0.636041,1.150000,102,93,98
-0.500066,-0.635487,1.149000,111,100,95
-0.498288,-0.635487,1.149000,111,100,95
-0.265192,-0.452971,0.819000,58,53,49
-0.263280,-0.451865,0.817000,58,53,49
-0.262015,-0.451865,0.817000,58,53,49
-0.260432,-0.451312,0.816000,56,51,47
-0.258852,-0.450759,0.815000,58,53,49
-0.256958,-0.449653,0.813000,58,53,49
-0.255386,-0.449100,0.812000,56,51,47
-0.254129,-0.449100,0.812000,55,50,46
-0.572555,-1.301394,2.353000,47,45,37
-0.570848,-1.305819,2.361000,48,46,38
-0.568635,-1.309137,2.367000,47,45,37
-0.565689,-1.310796,2.370000,48,46,38
-0.563207,-1.313562,2.375000,49,47,39
-0.561652,-1.318540,2.384000,49,47,39
-0.559367,-1.321858,2.390000,48,46,38
1.326859,-3.894780,7.042000,203,202,202
1.342506,-3.908607,7.067000,203,203,199
1.353442,-3.908607,7.067000,204,204,200
1.369205,-3.922434,7.092000,204,204,200
1.380180,-3.922434,7.092000,201,201,197
1.391155,-3.922434,7.092000,202,202,198
1.407270,-3.936814,7.118001,202,202,198
1.413104,-3.922434,7.092000,204,204,200
1.424079,-3.922434,7.092000,205,205,201
1.424936,-3.894780,7.042000,205,205,201
1.425639,-3.867126,6.992000,205,205,201
1.426598,-3.840578,6.944000,205,205,201
1.422233,-3.800204,6.871000,207,207,203
1.418268,-3.761488,6.801000,205,205,201
1.414297,-3.723326,6.732000,204,204,200
1.410324,-3.685716,6.664001,203,204,200
1.406566,-3.649213,6.598001,204,205,201
1.407329,-3.624878,6.554000,203,204,200
1.403629,-3.589481,6.490000,202,203,199
