x_m,y_m,z_m,r,g,b
1.129948,-1.912078,3.400000,126,129,128
1.133540,-1.909266,3.395000,121,124,123
1.138794,-1.909266,3.395000,124,127,126
1.145732,-1.912078,3.400000,122,125,124
1.153025,-1.915452,3.406000,121,124,123
1.160336,-1.918826,3.412000,121,124,123
1.167666,-1.922200,3.418000,121,124,123
1.175014,-1.925575,3.424000,121,124,123
1.182381,-1.928949,3.430000,120,123,122
1.189767,-1.932323,3.436000,116,119,118
1.199258,-1.939072,3.448000,122,125,124
1.206690,-1.942446,3.454000,120,123,122
1.214140,-1.945820,3.460000,119,122,121
1.221609,-1.949194,3.466000,121,124,123
1.229097,-1.952569,3.472000,120,123,122
1.236603,-1.955943,3.478000,117,120,119
1.241985,-1.955943,3.478000,117,120,119
1.247367,-1.955943,3.478000,121,124,123
1.250588,-1.952569,3.472000,115,118,119
1.251621,-1.945820,3.460000,109,112,113
1.252615,-1.939072,3.448000,105,108,111
1.253573,-1.932323,3.436000,88,91,94
1.254494,-1.925575,3.424000,87,90,93
1.253170,-1.915452,3.406000,88,91,94
1.252159,-1.905891,3.389000,101,104,107
1.252951,-1.899143,3.377000,112,115,118
1.251843,-1.889583,3.360000,113,116,119
1.250683,-1.880022,3.343000,119,122,125
1.249470,-1.870462,3.326000,116,119,122
1.248581,-1.861464,3.310000,117,120,123
1.249537,-1.855278,3.299000,117,120,123
1.252361,-1.851903,3.293000,117,120,123
1.253256,-1.845717,3.282000,119,122,123
1.258335,-1.845717,3.282000,120,123,124
1.265723,-1.849091,3.288000,121,124,125
1.282109,-1.858089,3.304000,128,131,132
1.291507,-1.864276,3.315000,129,132,133
1.305633,-1.877210,3.338000,128,134,134
1.315118,-1.883396,3.349000,128,134,134
1.322272,-1.886208,3.354000,129,135,135
1.332212,-1.892957,3.366000,135,141,141
1.097833,-1.452054,2.582000,160,167,171
1.100549,-1.450367,2.579000,161,168,172
1.100257,-1.444743,2.569000,162,169,173
1.102943,-1.443056,2.566000,162,169,173
1.103894,-1.439119,2.559000,167,172,177
1.103525,-1.433496,2.549000,169,174,179
1.104863,-1.430122,2.543000,168,173,178
1.104438,-1.424498,2.533000,170,175,180
1.102669,-1.417187,2.520000,171,176,181
1.102617,-1.412126,2.511000,171,176,181
1.074072,-1.276593,2.270000,181,186,191
1.072363,-1.270407,2.259000,181,186,191
1.072525,-1.266470,2.252000,179,184,189
1.068365,-1.257472,2.236000,179,185,187
1.067032,-1.251848,2.226000,181,187,189
1.065668,-1.246225,2.216000,184,187,188
1.065720,-1.242288,2.209000,188,191,192
1.065750,-1.238351,2.202000,173,173,175
1.065273,-1.233852,2.194000,160,160,162
1.067695,-1.232728,2.192000,151,154,157
1.068643,-1.229916,2.187000,149,152,155
1.071047,-1.228791,2.185000,159,161,167
1.074429,-1.228791,2.185000,166,168,174
1.076330,-1.227104,2.182000,164,168,180
1.078717,-1.225979,2.180000,93,97,109
1.079609,-1.223167,2.175000,64,69,74
1.081979,-1.222043,2.173000,112,117,122
1.083843,-1.220355,2.170000,135,139,153
1.085197,-1.218106,2.166000,105,109,123
1.074766,-1.191674,2.119000,48,57,69
0.965096,-0.864372,1.537000,145,144,153
0.964327,-0.861560,1.532000,145,143,150
0.964805,-0.859873,1.529000,145,143,150
0.967171,-0.859873,1.529000,116,115,122
0.968903,-0.859310,1.528000,112,111,118
0.969996,-0.858185,1.526000,122,125,128
0.970446,-0.856498,1.523000,156,159,162
0.972164,-0.855936,1.522000,158,161,164
0.972598,-0.854249,1.519000,151,154,157
0.973665,-0.853124,1.517000,153,159,161
0.975370,-0.852562,1.516000,148,154,156
0.976426,-0.851437,1.514000,151,157,159
0.976829,-0.849750,1.511000,149,155,157
0.977871,-0.848625,1.509000,151,157,159
0.978258,-0.846938,1.506000,151,157,159
0.978635,-0.845251,1.503000,151,156,161
0.979003,-0.843564,1.500000,151,156,161
0.979361,-0.841877,1.497000,149,154,159
0.977744,-0.838502,1.491000,148,153,158
0.976764,-0.835690,1.486000,148,153,158
0.975770,-0.832878,1.481000,149,154,159
0.971457,-0.827255,1.471000,148,153,158
0.970424,-0.824443,1.466000,147,152,157
0.968048,-0.820506,1.459000,147,154,162
0.967646,-0.818257,1.455000,155,162,170
0.967897,-0.816570,1.452000,140,155,170
0.966804,-0.813758,1.447000,106,121,136
0.966364,-0.811508,1.443000,109,136,156
0.965912,-0.809259,1.439000,121,148,168
0.964775,-0.806447,1.434000,102,143,167
0.963623,-0.803635,1.429000,80,121,145
0.959075,-0.798011,1.419000,60,113,142
0.958561,-0.795762,1.415000,63,116,145
0.957356,-0.792950,1.410000,58,116,144
0.956136,-0.790138,1.405000,59,117,145
0.955581,-0.787888,1.401000,58,116,146
0.955699,-0.786201,1.398000,57,115,145
0.955807,-0.784514,1.395000,57,109,136
0.955905,-0.782827,1.392000,84,136,163
0.956683,-0.781702,1.390000,117,162,191
0.956075,-0.779453,1.386000,101,146,175
0.956145,-0.777766,1.383000,64,110,142
0.952742,-0.773267,1.375000,60,106,138
0.952787,-0.771580,1.372000,61,107,139
0.952126,-0.769330,1.368000,54,100,132
0.950058,-0.765956,1.362000,68,110,138
0.947271,-0.762019,1.355000,115,157,185
0.943063,-0.756958,1.346000,112,157,184
0.935315,-0.749084,1.332000,115,160,187
0.932450,-0.745148,1.325000,85,127,153
0.930269,-0.741774,1.319000,59,101,127
0.929483,-0.739524,1.315000,69,105,131
0.929392,-0.737837,1.312000,95,131,157
0.929293,-0.736150,1.309000,121,157,181
0.929184,-0.734463,1.306000,117,153,177
0.931205,-0.734463,1.306000,107,141,161
0.932512,-0.733900,1.305000,69,103,123
0.933099,-0.732776,1.303000,64,97,112
0.934398,-0.732213,1.302000,74,107,122
0.934974,-0.731088,1.300000,126,154,169
0.936265,-0.730526,1.299000,128,156,171
0.936108,-0.728839,1.296000,125,153,168
0.934495,-0.726027,1.291000,77,105,120
0.935767,-0.725465,1.290000,80,103,120
0.935582,-0.723778,1.287000,104,127,144
0.936117,-0.722653,1.285000,131,159,174
0.937376,-0.722090,1.284000,131,159,174
0.938631,-0.721528,1.283000,116,143,156
0.939883,-0.720966,1.282000,76,103,116
0.940398,-0.719841,1.280000,77,101,115
0.942379,-0.719841,1.280000,91,115,129
0.944359,-0.719841,1.280000,120,152,172
0.944861,-0.718716,1.278000,120,152,172
0.944617,-0.717029,1.275000,95,132,153
0.945847,-0.716467,1.274000,65,102,123
0.945587,-0.714780,1.271000,63,104,128
0.946063,-0.713655,1.269000,67,108,132
0.945785,-0.711968,1.266000,58,107,135
0.945498,-0.710281,1.263000,56,105,133
0.945202,-0.708593,1.260000,53,107,133
0.942642,-0.705219,1.254000,53,107,133
0.942323,-0.703532,1.251000,51,107,135
0.941240,-0.701283,1.247000,52,108,136
0.940900,-0.699595,1.244000,50,108,136
0.939794,-0.697346,1.240000,52,110,138
0.939434,-0.695659,1.237000,50,110,137
0.939826,-0.694534,1.235000,46,106,133
0.938688,-0.692285,1.231000,48,108,137
0.939064,-0.691160,1.229000,49,109,138
0.938669,-0.689473,1.226000,46,109,137
0.939032,-0.688348,1.224000,42,105,133
0.938620,-0.686661,1.221000,46,104,134
0.938199,-0.684974,1.218000,40,98,128
0.938540,-0.683849,1.216000,52,97,124
0.938875,-0.682724,1.214000,81,126,153
0.939204,-0.681599,1.212000,108,144,168
0.938750,-0.679912,1.209000,105,141,165
0.938287,-0.678225,1.206000,101,126,149
0.938594,-0.677100,1.204000,66,91,114
0.937333,-0.674851,1.200000,55,75,97
0.936842,-0.673164,1.197000,57,77,99
0.935557,-0.670914,1.193000,72,84,102
0.935832,-0.669790,1.191000,107,119,137
0.933738,-0.666978,1.186000,136,145,157
0.933207,-0.665291,1.183000,139,148,160
0.934247,-0.664728,1.182000,137,144,150
0.936077,-0.664728,1.182000,131,138,144
0.937112,-0.664166,1.181000,132,139,145
0.938940,-0.664166,1.181000,131,138,144
0.940767,-0.664166,1.181000,131,138,146
0.940999,-0.663041,1.179000,132,139,147
0.940424,-0.661354,1.176000,131,138,146
0.940642,-0.660229,1.174000,132,139,147
0.938444,-0.657417,1.169000,132,139,147
0.935428,-0.654043,1.163000,132,139,147
0.925945,-0.646170,1.149000,133,140,146
0.918176,-0.638296,1.135000,130,137,143
0.911944,-0.631548,1.123000,132,137,144
0.913682,-0.631548,1.123000,128,133,140
0.913789,-0.630423,1.121000,128,133,140
0.915524,-0.630423,1.121000,128,133,140
0.917259,-0.630423,1.121000,128,133,140
0.918993,-0.630423,1.121000,131,136,143
0.920728,-0.630423,1.121000,134,139,146
0.921640,-0.629861,1.120000,127,132,139
0.923373,-0.629861,1.120000,128,133,142
0.924280,-0.629299,1.119000,126,131,140
0.926012,-0.629299,1.119000,126,131,140
0.926915,-0.628736,1.118000,126,131,140
0.927814,-0.628174,1.117000,131,136,145
0.928710,-0.627611,1.116000,128,133,142
0.928770,-0.626487,1.114000,128,133,142
0.929659,-0.625924,1.113000,128,133,142
0.928870,-0.624237,1.110000,128,133,142
0.928911,-0.623112,1.108000,128,133,142
0.928106,-0.621425,1.105000,127,132,141
0.927292,-0.619738,1.102000,126,131,140
0.923096,-0.615801,1.095000,128,133,142
0.922257,-0.614114,1.092000,128,133,142
0.921409,-0.612427,1.089000,124,129,136
0.920551,-0.610740,1.086000,126,131,138
0.919684,-0.609053,1.083000,127,132,139
0.918808,-0.607366,1.080000,128,133,140
0.918774,-0.606241,1.078000,128,133,140
0.917881,-0.604554,1.075000,127,132,139
0.917834,-0.603429,1.073000,127,132,139
0.917780,-0.602304,1.071000,128,133,140
0.916004,-0.600055,1.067000,127,132,141
0.916795,-0.599493,1.066000,127,132,141
0.917583,-0.598930,1.065000,127,132,141
0.918368,-0.598368,1.064000,127,132,141
0.919150,-0.597805,1.063000,125,130,139
0.919062,-0.596681,1.061000,121,126,135
0.918968,-0.595556,1.059000,122,127,136
0.918869,-0.594431,1.057000,122,127,136
0.919634,-0.593869,1.056000,124,129,138
0.919523,-0.592744,1.054000,124,129,138
0.919406,-0.591619,1.052000,123,130,136
0.919283,-0.590495,1.050000,121,128,134
0.918277,-0.588807,1.047000,125,132,138
0.915504,-0.585996,1.042000,125,132,138
0.914476,-0.584308,1.039000,123,130,136
0.913439,-0.582621,1.036000,121,128,134
0.913275,-0.581497,1.034000,123,130,136
0.912221,-0.579809,1.031000,120,127,133
0.911157,-0.578122,1.028000,125,132,138
0.910085,-0.576435,1.025000,120,127,133
0.908113,-0.574186,1.021000,124,131,137
0.905238,-0.571374,1.016000,121,128,134
0.905918,-0.570811,1.015000,126,133,139
0.905700,-0.569687,1.013000,120,127,133
0.907268,-0.569687,1.013000,123,130,136
0.907041,-0.568562,1.011000,123,130,136
0.908606,-0.568562,1.011000,123,130,136
0.909270,-0.567999,1.010000,123,130,136
0.909931,-0.567437,1.009000,125,130,137
0.910589,-0.566875,1.008000,125,130,137
0.911244,-0.566312,1.007000,122,127,134
0.911896,-0.565750,1.006000,124,129,136
0.912545,-0.565188,1.005000,122,127,134
0.913191,-0.564625,1.004000,121,126,133
-0.589319,-0.486236,0.867000,66,55,46
-0.587978,-0.486236,0.867000,67,56,47
-0.587313,-0.486797,0.868000,67,56,47
-0.585969,-0.486797,0.868000,67,56,47
-0.583281,-0.487919,0.870000,66,55,46
-0.582603,-0.488480,0.871000,64,53,44
-0.581255,-0.488480,0.871000,64,53,44
-0.579908,-0.488480,0.871000,64,53,44
-0.476049,-1.013413,1.807000,38,49,45
-0.472467,-1.011731,1.804000,42,48,46
-0.458743,-1.006122,1.794000,62,69,63
-0.455967,-1.006122,1.794000,63,70,64
-0.453191,-1.006122,1.794000,62,69,63
-0.449912,-1.005001,1.792000,63,70,64
-0.445891,-1.002197,1.787000,63,70,64
-0.442382,-1.000514,1.784000,63,70,64
-0.438882,-0.998832,1.781000,64,70,68
-0.434657,-0.995467,1.775000,49,55,53
-0.425778,-0.987615,1.761000,42,48,46
0.739712,-1.974669,3.521000,131,139,140
0.742621,-1.967939,3.509000,133,141,142
0.748051,-1.967939,3.509000,133,141,142
0.751978,-1.964014,3.502000,134,142,143
0.756100,-1.960649,3.496000,134,142,143
0.758896,-1.953919,3.484000,134,142,143
0.764287,-1.953919,3.484000,133,141,142
0.767028,-1.947189,3.472000,132,140,141
0.772401,-1.947189,3.472000,133,141,142
0.777774,-1.947189,3.472000,128,136,137
0.784500,-1.950554,3.478000,128,136,137
0.791245,-1.953919,3.484000,130,138,139
0.798008,-1.957284,3.490000,132,140,141
0.804790,-1.960649,3.496000,131,139,140
0.813213,-1.967939,3.509000,130,138,139
0.820043,-1.971304,3.515000,130,138,139
0.828300,-1.978034,3.527000,131,139,140
0.835413,-1.981960,3.534000,133,141,142
0.840882,-1.981960,3.534000,133,141,142
0.846351,-1.981960,3.534000,133,141,142
0.851820,-1.981960,3.534000,132,140,141
0.855590,-1.978034,3.527000,128,136,137
0.859584,-1.974669,3.521000,128,136,137
0.863558,-1.971304,3.515000,132,140,141
0.865784,-1.964014,3.502000,131,139,140
0.868218,-1.957284,3.490000,128,136,137
0.869113,-1.947189,3.472000,128,136,137
0.871463,-1.940459,3.460000,128,136,137
0.855784,-1.893910,3.377000,130,138,139
0.851067,-1.872038,3.338000,131,139,140
0.849050,-1.856335,3.310000,130,138,139
0.846946,-1.840632,3.282000,130,138,139
0.842420,-1.819881,3.245000,130,138,139
0.841957,-1.808104,3.224000,130,138,139
0.844057,-1.801935,3.213000,130,138,139
0.847708,-1.799131,3.208000,130,138,139
0.855596,-1.805300,3.219000,128,136,137
0.863250,-1.810908,3.229000,128,136,137
0.872550,-1.819881,3.245000,131,139,140
0.881898,-1.828854,3.261000,130,138,139
0.892656,-1.840632,3.282000,128,136,137
0.905394,-1.856335,3.310000,127,135,136
0.914918,-1.865308,3.326000,127,135,136
0.924767,-1.874842,3.343000,127,135,136
0.933000,-1.881011,3.354000,127,135,136
0.941547,-1.887741,3.366000,128,136,137
0.949850,-1.893910,3.377000,128,136,137
0.960167,-1.904005,3.395000,127,135,134
0.968548,-1.910174,3.406000,126,134,133
0.977250,-1.916904,3.418000,128,134,134
0.987714,-1.926999,3.436000,127,133,133
1.001835,-1.933729,3.448000,127,133,133
1.012428,-1.943824,3.466000,129,135,135
1.021316,-1.950554,3.478000,128,134,134
1.030240,-1.957284,3.490000,129,135,135
1.037422,-1.960649,3.496000,128,134,134
1.044621,-1.964014,3.502000,128,134,132
1.052140,-1.967939,3.509000,127,133,131
1.057570,-1.967939,3.509000,125,131,129
1.063000,-1.967939,3.509000,125,131,129
1.070257,-1.971304,3.515000,126,132,130
1.073860,-1.967939,3.509000,126,132,130
1.079290,-1.967939,3.509000,126,132,130
1.084720,-1.967939,3.509000,126,132,130
1.087976,-1.964014,3.502000,125,131,129
1.093395,-1.964014,3.502000,124,130,128
1.096932,-1.960649,3.496000,124,130,128
1.102342,-1.960649,3.496000,125,131,129
1.107752,-1.960649,3.496000,126,132,130
1.111252,-1.957284,3.490000,124,130,128
1.114733,-1.953919,3.484000,124,130,128
1.118195,-1.950554,3.478000,124,130,128
1.119701,-1.943824,3.466000,127,130,129
1.119221,-1.933729,3.448000,126,129,128
1.122600,-1.930364,3.442000,124,130,128
1.123994,-1.923634,3.430000,122,128,126
1.125351,-1.916904,3.418000,124,130,128
1.126671,-1.910174,3.406000,122,128,126
1.129948,-1.906809,3.400000,124,130,128
1.133540,-1.904005,3.395000,121,127,125
1.138794,-1.904005,3.395000,121,127,125
1.144047,-1.904005,3.395000,120,126,124
1.150994,-1.906809,3.400000,122,125,124
1.158296,-1.910174,3.406000,121,124,123
1.165616,-1.913539,3.412000,121,124,123
1.172955,-1.916904,3.418000,122,125,124
1.180313,-1.920269,3.424000,123,126,125
1.189767,-1.926999,3.436000,116,119,118
1.197171,-1.930364,3.442000,122,125,124
1.204594,-1.933729,3.448000,120,123,122
1.214140,-1.940459,3.460000,120,123,122
1.221609,-1.943824,3.466000,120,123,122
1.226973,-1.943824,3.466000,119,122,121
1.236603,-1.950554,3.478000,117,120,119
1.241985,-1.950554,3.478000,120,123,124
1.247367,-1.950554,3.478000,114,117,118
1.250588,-1.947189,3.472000,112,115,116
1.251621,-1.940459,3.460000,108,111,112
1.252615,-1.933729,3.448000,94,97,98
1.253573,-1.926999,3.436000,89,92,93
1.254494,-1.920269,3.424000,87,90,91
1.253170,-1.910174,3.406000,91,94,95
1.252159,-1.900640,3.389000,100,103,104
1.251096,-1.891106,3.372000,107,110,111
1.247745,-1.878207,3.349000,112,115,118
1.246568,-1.868673,3.332000,114,117,120
1.245337,-1.859139,3.315000,116,119,120
1.244432,-1.850166,3.299000,117,120,121
1.241204,-1.837828,3.277000,119,122,123
1.244374,-1.835024,3.272000,119,122,123
1.247146,-1.831659,3.266000,119,122,123
1.252200,-1.831659,3.266000,121,124,125
1.259564,-1.835024,3.272000,122,125,126
1.268493,-1.840632,3.282000,124,127,128
1.280168,-1.850166,3.299000,128,131,132
1.294681,-1.856335,3.310000,130,133,134
1.306086,-1.865308,3.326000,131,134,135
1.315964,-1.872038,3.338000,134,137,138
1.321130,-1.872038,3.338000,135,138,139
1.330666,-1.878207,3.349000,136,139,140
1.342629,-1.887741,3.366000,137,140,141
1.092996,-1.457587,2.599000,156,163,167
1.095751,-1.455905,2.596000,157,164,168
1.096803,-1.451979,2.589000,160,167,171
1.097833,-1.448053,2.582000,159,166,170
1.100549,-1.446371,2.579000,162,169,173
1.101542,-1.442445,2.572000,167,174,178
1.101224,-1.436837,2.562000,164,171,175
1.102600,-1.433472,2.556000,167,174,178
1.103525,-1.429546,2.549000,167,174,178
1.104863,-1.426181,2.543000,168,173,178
1.104438,-1.420573,2.533000,170,175,180
1.103982,-1.414965,2.523000,172,177,182
1.099543,-1.404309,2.504000,171,176,181
1.074072,-1.273076,2.270000,181,186,191
1.073787,-1.268589,2.262000,181,187,189
1.072525,-1.262981,2.252000,181,187,189
1.068365,-1.254007,2.236000,179,185,187
1.067032,-1.248399,2.226000,179,185,187
1.065668,-1.242791,2.216000,188,191,192
1.065720,-1.238865,2.209000,187,190,191
1.065750,-1.234939,2.202000,162,162,164
1.066730,-1.232135,2.197000,153,153,155
1.067695,-1.229331,2.192000,151,154,157
1.069621,-1.227649,2.189000,158,161,164
1.072028,-1.226527,2.187000,162,167,174
1.074429,-1.225405,2.185000,158,163,170
1.076330,-1.223723,2.182000,131,136,143
1.078717,-1.222601,2.180000,69,74,81
1.080601,-1.220919,2.177000,86,88,96
1.082975,-1.219797,2.175000,130,132,140
1.083843,-1.216993,2.170000,114,116,126
1.086199,-1.215871,2.168000,44,46,56
1.086036,-1.211946,2.161000,36,40,52
1.086860,-1.209141,2.156000,43,47,59
1.086656,-1.205216,2.149000,49,55,68
1.033931,-1.132869,2.020000,69,85,95
0.964956,-0.859747,1.533000,138,136,143
0.965436,-0.858064,1.530000,133,131,138
0.967171,-0.857503,1.529000,115,114,121
0.967635,-0.855821,1.526000,114,113,120
0.969360,-0.855260,1.525000,134,137,140
0.970446,-0.854138,1.523000,156,159,162
0.971525,-0.853017,1.521000,155,161,163
0.972598,-0.851895,1.519000,150,156,158
0.973665,-0.850773,1.517000,151,157,159
0.975370,-0.850213,1.516000,148,154,156
0.976426,-0.849091,1.514000,151,157,159
0.976829,-0.847408,1.511000,149,155,157
0.977223,-0.845726,1.508000,151,157,159
0.978258,-0.844604,1.506000,150,156,158
0.978635,-0.842922,1.503000,149,154,159
0.979003,-0.841239,1.500000,149,154,159
0.978053,-0.838435,1.495000,149,154,159
0.977088,-0.835631,1.490000,149,154,159
0.976107,-0.832827,1.485000,150,155,160
0.975111,-0.830023,1.480000,149,154,159
0.970137,-0.823854,1.469000,147,152,159
0.968438,-0.820489,1.463000,149,154,161
0.966721,-0.817124,1.457000,149,160,171
0.966316,-0.814881,1.453000,132,143,154
0.965231,-0.812076,1.448000,100,121,138
0.964799,-0.809833,1.444000,112,133,150
0.964355,-0.807590,1.440000,116,149,174
0.963899,-0.805347,1.436000,100,133,158
0.962757,-0.802542,1.431000,60,107,136
0.959577,-0.798056,1.423000,64,111,140
0.958399,-0.795252,1.418000,63,119,149
0.957884,-0.793008,1.414000,61,117,147
0.956677,-0.790204,1.409000,61,117,147
0.956136,-0.787961,1.405000,62,118,148
0.954899,-0.785157,1.400000,63,119,147
0.955015,-0.783474,1.397000,58,114,142
0.955121,-0.781792,1.394000,65,112,137
0.955905,-0.780670,1.392000,96,143,168
0.955994,-0.778988,1.389000,113,158,183
0.956075,-0.777305,1.386000,97,142,167
0.955454,-0.775062,1.382000,70,112,138
0.952742,-0.771136,1.375000,64,106,132
0.952787,-0.769454,1.372000,61,98,126
0.952126,-0.767210,1.368000,66,103,131
0.950058,-0.763845,1.362000,110,146,172
0.947971,-0.760480,1.356000,127,163,189
0.943763,-0.755433,1.347000,125,161,185
0.935315,-0.747021,1.332000,118,154,178
0.933154,-0.743656,1.326000,87,124,152
0.930269,-0.739730,1.319000,66,103,131
0.929483,-0.737487,1.315000,75,108,133
0.928684,-0.735243,1.311000,111,144,169
0.928583,-0.733561,1.308000,124,157,182
0.929184,-0.732439,1.306000,119,152,177
0.930492,-0.731878,1.305000,95,129,149
0.931082,-0.730757,1.303000,70,104,124
0.932383,-0.730196,1.302000,63,97,115
0.933680,-0.729635,1.301000,71,105,123
0.934974,-0.729074,1.300000,128,159,175
0.934824,-0.727392,1.297000,127,158,174
0.935386,-0.726270,1.295000,121,152,166
0.933771,-0.723466,1.290000,75,106,120
0.934316,-0.722344,1.288000,77,103,119
0.934855,-0.721223,1.286000,111,137,153
0.936117,-0.720662,1.285000,131,157,173
0.936646,-0.719540,1.283000,124,150,166
0.937899,-0.718979,1.282000,119,143,157
0.939150,-0.718418,1.281000,97,121,135
0.940398,-0.717858,1.280000,92,116,130
0.941642,-0.717297,1.279000,112,136,150
0.942884,-0.716736,1.278000,124,151,171
0.943383,-0.715614,1.276000,123,150,170
0.943876,-0.714493,1.274000,80,116,140
0.944362,-0.713371,1.272000,61,97,121
0.944843,-0.712249,1.270000,60,105,130
0.944572,-0.710567,1.267000,63,108,133
0.945038,-0.709445,1.265000,57,111,137
0.944001,-0.707202,1.261000,55,109,135
0.941452,-0.703837,1.255000,49,107,135
0.940387,-0.701594,1.251000,49,107,135
0.940063,-0.699911,1.248000,49,107,135
0.939730,-0.698229,1.245000,49,107,135
0.938631,-0.695985,1.241000,49,109,138
0.938278,-0.694303,1.238000,50,110,139
0.937915,-0.692620,1.235000,50,110,139
0.937544,-0.690938,1.232000,48,108,137
0.937925,-0.689816,1.230000,47,110,138
0.937536,-0.688134,1.227000,47,110,138
0.937904,-0.687012,1.225000,46,109,137
0.939032,-0.686451,1.224000,46,109,137
0.937851,-0.684208,1.220000,52,104,131
0.938199,-0.683086,1.218000,49,101,128
0.937768,-0.681404,1.215000,89,127,152
0.938102,-0.680282,1.213000,106,144,169
0.938429,-0.679161,1.211000,109,141,163
0.938750,-0.678039,1.209000,97,129,151
0.938287,-0.676356,1.206000,65,87,109
0.937035,-0.674113,1.202000,56,78,100
0.936551,-0.672431,1.199000,60,74,94
0.936059,-0.670748,1.196000,72,86,106
0.935557,-0.669066,1.193000,120,130,144
0.932689,-0.665701,1.187000,137,147,161
0.932951,-0.664579,1.185000,137,143,154
0.933207,-0.663458,1.183000,130,136,147
