x_m,y_m,z_m,r,g,b
1.743907,-3.712694,6.642000,206,209,210
1.754180,-3.712694,6.642000,195,198,199
1.758608,-3.700397,6.620000,185,188,189
1.768847,-3.700397,6.620000,185,188,191
1.773174,-3.688100,6.598001,185,188,191
1.783379,-3.688100,6.598001,184,187,190
1.793583,-3.688100,6.598001,184,187,190
1.803788,-3.688100,6.598001,184,187,190
1.813993,-3.688100,6.598001,185,188,191
1.824198,-3.688100,6.598001,186,189,192
1.840519,-3.700397,6.620000,191,194,197
1.844607,-3.688100,6.598001,201,204,207
1.854812,-3.688100,6.598001,208,211,214
1.871235,-3.700397,6.620000,206,209,210
1.881474,-3.700397,6.620000,207,210,211
1.891713,-3.700397,6.620000,206,212,212
1.895631,-3.688100,6.598001,206,212,212
1.905836,-3.688100,6.598001,199,205,207
1.903263,-3.663505,6.554000,182,188,190
1.906977,-3.651208,6.532001,181,187,189
1.910917,-3.639469,6.511000,178,184,186
1.914791,-3.627731,6.490000,195,200,205
1.918601,-3.615992,6.469000,210,215,220
1.928606,-3.615992,6.469000,207,213,215
1.957491,-3.651208,6.532001,202,208,210
2.000728,-3.712694,6.642000,205,211,211
2.031287,-3.750146,6.709000,206,212,212
2.076660,-3.814428,6.824000,203,209,209
2.108930,-3.854115,6.895000,203,209,209
2.149413,-3.908335,6.992000,203,209,209
2.199156,-3.978765,7.118001,206,212,212
2.242147,-4.036339,7.221000,206,212,214
2.286705,-4.096150,7.328001,205,211,213
2.298039,-4.096150,7.328001,205,211,213
2.309373,-4.096150,7.328001,206,212,214
2.329257,-4.111242,7.355000,206,212,214
2.349225,-4.126334,7.382000,206,212,214
2.369596,-4.141985,7.410000,206,212,214
2.381057,-4.141985,7.410000,206,212,214
2.392518,-4.141985,7.410000,204,209,214
2.775834,-4.404703,7.880001,207,212,217
2.788022,-4.404703,7.880001,207,212,217
2.800210,-4.404703,7.880001,206,211,216
2.801333,-4.387374,7.849000,205,210,215
2.813473,-4.387374,7.849000,200,205,210
2.814452,-4.370046,7.818000,200,205,210
2.815698,-4.353277,7.788001,200,205,210
2.816488,-4.335949,7.757000,204,209,216
2.817546,-4.319180,7.727000,205,210,217
2.818511,-4.302411,7.697001,204,209,216
2.819384,-4.285641,7.667000,206,211,218
2.820533,-4.269431,7.638000,205,210,217
2.821593,-4.253221,7.609000,205,210,217
2.822562,-4.237010,7.580000,205,210,217
2.812599,-4.204590,7.522000,204,209,216
2.824233,-4.204590,7.522000,204,209,216
2.814754,-4.173288,7.466001,204,209,216
2.826301,-4.173288,7.466001,204,209,216
2.816563,-4.141985,7.410000,205,210,217
2.817338,-4.126334,7.382000,204,209,216
2.828755,-4.126334,7.382000,206,211,218
2.829784,-4.111242,7.355000,203,208,215
2.841160,-4.111242,7.355000,200,205,212
2.842064,-4.096150,7.328001,203,208,215
2.853398,-4.096150,7.328001,203,208,215
2.854176,-4.081057,7.301000,205,210,217
2.854872,-4.065965,7.274000,205,210,217
2.845239,-4.036339,7.221000,202,207,214
2.825552,-3.992740,7.143000,203,208,215
2.694210,-3.763002,6.732000,203,208,215
2.677302,-3.724992,6.664001,203,208,215
2.669864,-3.700397,6.620000,204,209,216
2.662289,-3.675802,6.576000,204,209,216
2.663519,-3.663505,6.554000,201,208,214
2.664681,-3.651208,6.532001,206,213,219
2.666185,-3.639469,6.511000,210,216,227
2.676255,-3.639469,6.511000,201,207,218
2.694990,-3.651208,6.532001,164,170,181
2.714203,-3.663505,6.554000,163,169,180
2.742630,-3.688100,6.598001,186,190,202
2.771192,-3.712694,6.642000,206,210,222
2.809522,-3.750146,6.709000,206,211,220
2.839233,-3.775858,6.755000,198,203,212
2.869087,-3.801571,6.801000,199,206,212
2.899506,-3.827843,6.848001,204,211,217
2.930070,-3.854115,6.895000,203,210,216
2.950970,-3.867530,6.919000,199,206,212
2.972373,-3.881504,6.944000,185,192,198
2.983113,-3.881504,6.944000,181,188,194
2.983074,-3.867530,6.919000,181,188,192
2.983391,-3.854115,6.895000,182,189,193
2.983634,-3.840699,6.871000,203,210,214
2.984238,-3.827843,6.848001,178,185,189
2.984333,-3.814428,6.824000,178,185,189
2.984793,-3.801571,6.801000,177,184,188
4.351117,-4.457805,7.975000,186,188,196
4.345942,-4.439918,7.943000,187,189,197
4.341218,-4.422589,7.912000,192,194,202
5.251538,-4.457805,7.975000,180,189,201
5.222289,-4.422589,7.912000,183,192,204
5.213356,-4.404703,7.880001,179,188,200
5.225543,-4.404703,7.880001,182,191,203
5.196520,-4.370046,7.818000,187,196,208
5.208611,-4.370046,7.818000,183,192,204
5.200670,-4.353277,7.788001,180,189,201
5.191967,-4.335949,7.757000,181,190,202
5.183837,-4.319180,7.727000,181,190,202
5.175616,-4.302411,7.697001,181,190,202
5.187520,-4.302411,7.697001,181,190,202
5.179160,-4.285641,7.667000,181,189,204
5.194162,-4.021806,7.195000,183,187,201
5.186480,-4.007273,7.169000,182,186,200
5.197568,-4.007273,7.169000,183,187,201
5.171602,-3.978765,7.118001,182,186,200
5.090870,-3.908335,6.992000,183,187,201
5.048420,-3.867530,6.919000,184,188,202
5.007207,-3.827843,6.848001,184,188,200
4.983359,-3.801571,6.801000,184,188,200
4.976990,-3.788715,6.778000,182,186,198
4.953625,-3.763002,6.732000,179,183,195
4.947077,-3.750146,6.709000,181,185,197
4.940458,-3.737289,6.686000,181,185,197
4.950799,-3.737289,6.686000,179,183,195
4.961140,-3.737289,6.686000,178,182,194
4.988583,-3.750146,6.709000,177,183,194
4.998959,-3.750146,6.709000,178,184,195
5.043682,-3.775858,6.755000,177,183,194
5.054130,-3.775858,6.755000,176,182,193
5.081821,-3.788715,6.778000,173,179,192
5.075025,-3.775858,6.755000,170,176,189
5.085473,-3.775858,6.755000,170,176,189
5.095920,-3.775858,6.755000,171,177,190
5.106368,-3.775858,6.755000,176,182,195
5.116816,-3.775858,6.755000,176,182,195
5.127263,-3.775858,6.755000,173,179,192
5.155204,-3.788715,6.778000,170,176,189
5.200745,-3.814428,6.824000,173,179,192
5.265521,-3.854115,6.895000,176,182,195
5.332045,-3.894920,6.968000,177,183,196
5.418732,-3.950258,7.067000,180,186,199
5.488054,-3.992740,7.143000,176,182,195
5.579937,-4.051432,7.248000,178,184,197
5.652860,-4.096150,7.328001,184,189,205
5.760722,-4.157637,7.438000,136,144,159
5.859920,-4.220800,7.551001,148,156,171
5.939249,-4.269431,7.638000,178,187,199
5.997031,-4.302411,7.697001,176,185,197
6.055777,-4.335949,7.757000,174,185,196
6.115490,-4.370046,7.818000,174,185,196
6.176177,-4.404703,7.880001,173,184,195
6.237840,-4.439918,7.943000,171,182,193
1.184976,-0.787592,1.409000,174,180,193
1.190525,-0.789828,1.413000,175,181,194
1.196087,-0.792064,1.417000,175,181,194
1.199970,-0.793182,1.419000,176,182,195
1.204706,-0.794859,1.422000,178,184,197
1.208603,-0.795977,1.424000,176,182,195
1.210805,-0.795977,1.424000,171,177,190
1.213008,-0.795977,1.424000,173,179,192
1.215210,-0.795977,1.424000,174,180,193
1.217413,-0.795977,1.424000,174,180,193
1.220472,-0.796536,1.425000,170,176,189
1.223534,-0.797095,1.426000,177,183,196
1.226599,-0.797654,1.427000,181,187,200
1.229667,-0.798213,1.428000,178,182,196
-0.363373,-0.327208,0.587000,52,64,80
-0.362465,-0.327208,0.587000,54,66,82
-0.361557,-0.327208,0.587000,54,66,82
-0.361263,-0.327765,0.588000,52,64,78
-0.360354,-0.327765,0.588000,57,69,83
-0.272829,-0.452628,0.812000,77,63,55
-0.271239,-0.452071,0.811000,78,64,56
-0.269651,-0.451513,0.810000,70,56,48
-0.268067,-0.450956,0.809000,71,57,49
-0.265827,-0.449284,0.806000,69,55,51
-0.264252,-0.448726,0.805000,68,54,50
-0.262353,-0.447611,0.803000,64,49,48
-0.260786,-0.447054,0.802000,65,50,49
-0.042928,-0.375146,0.673000,44,47,48
-0.041825,-0.374589,0.672000,46,49,50
-0.040785,-0.374589,0.672000,49,52,51
-0.039746,-0.374589,0.672000,46,49,48
-0.038649,-0.374031,0.671000,48,51,50
-0.037555,-0.373474,0.670000,46,49,48
-0.036519,-0.373474,0.670000,46,49,48
-0.035483,-0.373474,0.670000,45,48,47
-0.033410,-0.373474,0.670000,46,49,48
1.230264,-3.702408,6.642000,201,201,201
1.248755,-3.726935,6.686000,201,201,201
1.272090,-3.765397,6.755000,202,202,202
1.295638,-3.803860,6.824000,204,204,204
1.325816,-3.830059,6.871000,204,204,204
1.350642,-3.870750,6.944000,202,202,202
1.375694,-3.911442,7.017000,204,204,204
1.401366,-3.953249,7.092000,203,203,203
1.417513,-3.967742,7.118001,203,203,203
1.433539,-3.981678,7.143000,202,202,202
1.449845,-3.996171,7.169000,202,202,202
1.455635,-3.981678,7.143000,202,202,202
1.466682,-3.981678,7.143000,202,202,202
1.472558,-3.967742,7.118001,203,203,203
1.478148,-3.953249,7.092000,207,207,207
1.478619,-3.925378,7.042000,207,207,207
1.473858,-3.884129,6.968000,207,207,207
1.474195,-3.856815,6.919000,202,202,202
1.479745,-3.843437,6.895000,207,207,207
1.485222,-3.830059,6.871000,206,206,206
1.501074,-3.843437,6.895000,203,203,203
1.511738,-3.843437,6.895000,204,204,204
1.527701,-3.856815,6.919000,203,203,203
1.538402,-3.856815,6.919000,204,204,204
1.554701,-3.870750,6.944000,206,206,206
1.576262,-3.897507,6.992000,202,202,202
1.592751,-3.911442,7.017000,206,206,208
1.615030,-3.939314,7.067000,203,203,205
1.631712,-3.953249,7.092000,203,203,205
1.648703,-3.967742,7.118001,208,208,210
1.665541,-3.981678,7.143000,208,208,208
1.682692,-3.996171,7.169000,208,208,208
1.693780,-3.996171,7.169000,207,207,207
1.711051,-4.010664,7.195000,208,208,208
1.743907,-3.702408,6.642000,185,188,187
1.748370,-3.690145,6.620000,184,187,188
1.752764,-3.677882,6.598001,183,186,187
1.762969,-3.677882,6.598001,183,186,187
1.767261,-3.665618,6.576000,186,189,190
1.777432,-3.665618,6.576000,190,193,194
1.787603,-3.665618,6.576000,199,202,203
1.797773,-3.665618,6.576000,207,207,209
1.807944,-3.665618,6.576000,211,211,213
1.818115,-3.665618,6.576000,209,212,213
1.828286,-3.665618,6.576000,209,212,213
1.838457,-3.665618,6.576000,208,211,212
1.848627,-3.665618,6.576000,204,207,208
1.865017,-3.677882,6.598001,205,208,209
1.875222,-3.677882,6.598001,206,209,210
1.885426,-3.677882,6.598001,205,208,209
1.895631,-3.677882,6.598001,208,211,212
1.899481,-3.665618,6.576000,202,208,208
1.903263,-3.653355,6.554000,191,197,197
1.906977,-3.641092,6.532001,181,187,187
1.910917,-3.629386,6.511000,176,182,182
1.914791,-3.617680,6.490000,179,185,187
1.918601,-3.605974,6.469000,193,199,201
1.928606,-3.605974,6.469000,206,212,214
1.951198,-3.629386,6.511000,205,211,213
1.994101,-3.690145,6.620000,206,209,210
2.031287,-3.739756,6.709000,207,210,211
2.076660,-3.803860,6.824000,204,207,208
2.108930,-3.843437,6.895000,205,208,209
2.149413,-3.897507,6.992000,205,208,209
2.191123,-3.953249,7.092000,205,208,209
2.234074,-4.010664,7.195000,205,208,211
2.278279,-4.069751,7.301000,205,208,211
2.298039,-4.084801,7.328001,205,208,211
2.309373,-4.084801,7.328001,205,208,211
2.329257,-4.099852,7.355000,205,208,211
2.349225,-4.114902,7.382000,205,208,211
2.360642,-4.114902,7.382000,205,207,213
2.381057,-4.130510,7.410000,206,208,214
2.392518,-4.130510,7.410000,207,209,215
2.413062,-4.146118,7.438000,207,209,215
2.763647,-4.392499,7.880001,207,212,217
2.787107,-4.410336,7.912000,207,212,217
2.788022,-4.392499,7.880001,207,212,217
2.800210,-4.392499,7.880001,206,211,216
2.812397,-4.392499,7.880001,207,212,217
2.813473,-4.375219,7.849000,203,208,213
2.814452,-4.357939,7.818000,207,212,217
2.826544,-4.357939,7.818000,203,208,213
2.827743,-4.341216,7.788001,204,209,214
2.828485,-4.323936,7.757000,203,208,213
2.829497,-4.307213,7.727000,202,207,214
2.841448,-4.307213,7.727000,205,210,217
2.842320,-4.290491,7.697001,207,212,219
2.843100,-4.273768,7.667000,206,211,218
2.844160,-4.257603,7.638000,205,210,217
2.845129,-4.241437,7.609000,205,210,217
2.846009,-4.225272,7.580000,207,212,219
2.835866,-4.192941,7.522000,204,209,216
2.836901,-4.177333,7.494000,204,209,216
2.827206,-4.146118,7.438000,204,209,216
2.828023,-4.130510,7.410000,202,207,214
2.828755,-4.114902,7.382000,202,207,214
2.840172,-4.114902,7.382000,202,204,212
2.841160,-4.099852,7.355000,202,204,212
2.852535,-4.099852,7.355000,208,210,218
2.853398,-4.084801,7.328001,206,208,216
2.854176,-4.069751,7.301000,208,210,218
2.854872,-4.054700,7.274000,206,208,216
2.845239,-4.025156,7.221000,204,206,214
2.775711,-3.911442,7.017000,206,208,216
2.747646,-3.856815,6.919000,207,209,217
2.730042,-3.817238,6.848001,207,209,217
2.712619,-3.778218,6.778000,207,209,217
2.695381,-3.739756,6.709000,206,208,216
2.687609,-3.714672,6.664001,206,208,216
2.680103,-3.690145,6.620000,205,207,215
2.681401,-3.677882,6.598001,202,207,214
2.682631,-3.665618,6.576000,200,205,212
2.692801,-3.665618,6.576000,204,208,220
2.702972,-3.665618,6.576000,202,206,218
2.713143,-3.665618,6.576000,188,189,202
2.732425,-3.677882,6.598001,167,168,181
2.751775,-3.690145,6.620000,170,172,182
2.789550,-3.726935,6.686000,186,188,198
2.819154,-3.752577,6.732000,204,206,216
2.848901,-3.778218,6.778000,204,206,216
2.869087,-3.791039,6.801000,184,189,198
2.909244,-3.830059,6.871000,184,189,198
2.940269,-3.856815,6.919000,183,190,196
2.961633,-3.870750,6.944000,188,195,201
2.972373,-3.870750,6.944000,184,191,195
2.993423,-3.884129,6.968000,191,198,202
2.993853,-3.870750,6.944000,195,202,206
2.993776,-3.856815,6.919000,187,194,198
2.994055,-3.843437,6.895000,206,213,217
2.994261,-3.830059,6.871000,206,213,217
2.994829,-3.817238,6.848001,205,212,216
2.994888,-3.803860,6.824000,188,195,199
4.363451,-4.445454,7.975000,188,190,200
4.358228,-4.427617,7.943000,192,194,204
4.353455,-4.410336,7.912000,191,193,203
5.222289,-4.410336,7.912000,183,192,204
5.213356,-4.392499,7.880001,182,191,203
5.225543,-4.392499,7.880001,182,191,203
5.217125,-4.375219,7.849000,187,196,208
5.208611,-4.357939,7.818000,185,194,206
5.200670,-4.341216,7.788001,183,192,204
5.171886,-4.307213,7.727000,182,191,203
5.183837,-4.307213,7.727000,182,191,203
5.175616,-4.290491,7.697001,182,191,203
5.167301,-4.273768,7.667000,181,190,202
5.159570,-4.257603,7.638000,179,188,200
5.151748,-4.241437,7.609000,180,189,201
5.143837,-4.225272,7.580000,179,188,200
5.108836,-3.953249,7.092000,183,187,199
5.083709,-3.925378,7.042000,182,186,198
5.112687,-3.939314,7.067000,182,186,198
5.105493,-3.925378,7.042000,184,188,200
5.080056,-3.897507,6.992000,184,188,200
5.037719,-3.856815,6.919000,184,188,200
4.996615,-3.817238,6.848001,183,187,199
4.972841,-3.791039,6.801000,184,188,200
4.949654,-3.765397,6.755000,183,187,199
4.909436,-3.726935,6.686000,183,187,199
4.903588,-3.714672,6.664001,178,182,194
4.897672,-3.702408,6.642000,179,183,195
4.875433,-3.677882,6.598001,178,182,194
4.885638,-3.677882,6.598001,177,181,193
4.895843,-3.677882,6.598001,177,181,193
4.922405,-3.690145,6.620000,177,183,194
4.949037,-3.702408,6.642000,175,181,192
4.975736,-3.714672,6.664001,174,180,191
4.986043,-3.714672,6.664001,174,180,191
5.012845,-3.726935,6.686000,174,180,193
5.023186,-3.726935,6.686000,174,180,193
5.033526,-3.726935,6.686000,175,181,194
5.043868,-3.726935,6.686000,177,183,196
5.054208,-3.726935,6.686000,181,187,200
5.064549,-3.726935,6.686000,180,186,199
5.074890,-3.726935,6.686000,179,183,197
5.120218,-3.752577,6.732000,179,183,197
5.183216,-3.791039,6.801000,178,182,194
5.247192,-3.830059,6.871000,181,185,197
5.332045,-3.884129,6.968000,184,188,200
5.418732,-3.939314,7.067000,181,185,197
5.508030,-3.996171,7.169000,177,181,193
5.599953,-4.054700,7.274000,179,183,195
5.694515,-4.114902,7.382000,186,189,206
5.804094,-4.177333,7.494000,137,145,160
5.904930,-4.241437,7.609000,159,167,182
5.985126,-4.290491,7.697001,182,191,203
6.043779,-4.323936,7.757000,175,184,196
6.103398,-4.357939,7.818000,173,182,194
6.139740,-4.375219,7.849000,175,184,196
6.201257,-4.410336,7.912000,179,188,200
6.237840,-4.427617,7.943000,175,184,196
1.183636,-0.785967,1.410000,177,183,196
1.190022,-0.788755,1.415000,175,181,194
1.194738,-0.790427,1.418000,176,182,195
1.200307,-0.792657,1.422000,177,183,196
1.205044,-0.794329,1.425000,176,182,195
1.208095,-0.794886,1.426000,177,183,196
1.211998,-0.796001,1.428000,177,183,196
1.213356,-0.795444,1.427000,180,186,199
1.215563,-0.795444,1.427000,182,188,201
1.217770,-0.795444,1.427000,180,186,199
